YEAR,MO,DY,HR,PRECTOTCORR,T2M,T2MDEW
2022,6,3,12,0.07,24.56,16.86

2022,6,3,13,0.05,24.7,16.8

2022,6,3,14,0.06,24.44,16.64

2022,6,3,15,0.04,24.18,16.68

2022,6,3,16,0.02,23.77,16.96

2022,6,3,17,0.01,22.89,17.55

2022,6,3,18,0.0,20.88,18.12

2022,6,3,19,0.0,18.37,16.81

2022,6,3,20,0.0,17.55,16.05

2022,6,3,21,0.0,17.02,15.51

2022,6,3,22,0.0,16.41,14.99

2022,6,3,23,0.0,15.6,14.36

2022,6,4,0,0.0,14.95,13.66

2022,6,4,1,0.0,13.87,12.94

2022,6,4,2,0.0,13.18,12.17

2022,6,4,3,0.0,12.62,11.46

2022,6,4,4,0.0,12.33,11.02

2022,6,4,5,0.0,14.38,12.48

2022,6,4,6,0.0,16.57,12.32

2022,6,4,7,0.0,19.07,12.66

2022,6,4,8,0.0,21.48,11.18

2022,6,4,9,0.0,22.8,10.88

2022,6,4,10,0.0,23.67,11.29

2022,6,4,11,0.0,24.3,11.96

2022,6,4,12,0.0,24.63,12.48

2022,6,4,13,0.0,24.79,12.9

2022,6,4,14,0.0,24.69,13.44

2022,6,4,15,0.0,24.28,14.3

2022,6,4,16,0.0,23.47,15.37

2022,6,4,17,0.0,22.27,16.09

2022,6,4,18,0.0,20.08,16.86

2022,6,4,19,0.0,17.55,15.44

2022,6,4,20,0.0,16.82,14.28

2022,6,4,21,0.0,15.83,13.2

2022,6,4,22,0.0,14.8,12.12

2022,6,4,23,0.0,13.96,10.77

2022,6,5,0,0.0,12.8,10.05

2022,6,5,1,0.0,12.05,9.71

2022,6,5,2,0.0,11.48,9.45

2022,6,5,3,0.0,10.85,9.19

2022,6,5,4,0.0,10.33,8.91

2022,6,5,5,0.0,11.94,9.29

2022,6,5,6,0.0,13.89,9.25

2022,6,5,7,0.0,16.58,7.44

2022,6,5,8,0.0,18.0,7.18

2022,6,5,9,0.0,19.2,7.52

2022,6,5,10,0.0,20.36,8.48

2022,6,5,11,0.0,21.48,8.95

2022,6,5,12,0.0,22.35,9.3

2022,6,5,13,0.0,22.91,9.76

2022,6,5,14,0.0,23.08,10.22

2022,6,5,15,0.0,22.94,10.65

2022,6,5,16,0.0,22.58,11.39

2022,6,5,17,0.0,23.08,11.65

2022,6,5,18,0.0,20.89,12.86

2022,6,5,19,0.0,18.32,12.19

2022,6,5,20,0.0,16.07,12.45

2022,6,5,21,0.0,14.8,12.51

2022,6,5,22,0.0,14.05,12.53

2022,6,5,23,0.0,13.52,12.53

2022,6,6,0,0.0,13.17,12.51

2022,6,6,1,0.0,12.86,12.39

2022,6,6,2,0.0,12.69,12.21

2022,6,6,3,0.0,12.83,11.94

2022,6,6,4,0.0,13.26,11.81

2022,6,6,5,0.0,14.8,13.05

2022,6,6,6,0.0,16.95,13.57

2022,6,6,7,0.0,19.62,13.68

2022,6,6,8,0.0,22.33,11.18

2022,6,6,9,0.0,23.33,10.51

2022,6,6,10,0.0,23.98,10.85

2022,6,6,11,0.0,24.28,11.58

2022,6,6,12,0.0,24.5,12.23

2022,6,6,13,0.0,24.55,12.81

2022,6,6,14,0.0,24.37,13.44

2022,6,6,15,0.0,24.01,14.17

2022,6,6,16,0.0,23.09,15.37

2022,6,6,17,0.0,21.83,16.13

2022,6,6,18,0.0,20.08,16.09

2022,6,6,19,0.0,18.47,15.65

2022,6,6,20,0.0,17.63,15.44

2022,6,6,21,0.0,17.0,15.3

2022,6,6,22,0.0,16.3,14.69

2022,6,6,23,0.0,15.69,13.97

2022,6,7,0,0.0,15.14,13.51

2022,6,7,1,0.0,14.21,13.28

2022,6,7,2,0.0,13.33,13.22

2022,6,7,3,0.0,12.92,12.92

2022,6,7,4,0.0,12.89,12.89

2022,6,7,5,0.01,15.34,14.75

2022,6,7,6,0.0,17.6,15.48

2022,6,7,7,0.0,19.6,15.59

2022,6,7,8,0.0,20.99,15.77

2022,6,7,9,0.0,22.01,15.89

2022,6,7,10,0.0,22.71,16.02

2022,6,7,11,0.0,23.16,16.19

2022,6,7,12,0.0,23.05,16.26

2022,6,7,13,0.0,22.37,16.49

2022,6,7,14,0.01,21.44,16.75

2022,6,7,15,0.01,21.16,16.99

2022,6,7,16,0.0,20.97,16.9

2022,6,7,17,0.05,19.93,16.84

2022,6,7,18,0.59,18.89,17.08

2022,6,7,19,2.15,18.34,17.18

2022,6,7,20,2.28,18.17,17.12

2022,6,7,21,1.22,18.05,17.06

2022,6,7,22,1.25,18.04,17.08

2022,6,7,23,1.44,18.14,17.19

2022,6,8,0,0.96,18.27,17.53

2022,6,8,1,0.48,18.4,17.88

2022,6,8,2,0.43,18.6,18.14

2022,6,8,3,0.48,18.58,18.24

2022,6,8,4,0.33,18.56,18.24

2022,6,8,5,0.14,19.04,18.57

2022,6,8,6,0.12,20.03,19.21

2022,6,8,7,0.06,21.07,18.8

2022,6,8,8,0.01,22.0,16.98

2022,6,8,9,0.0,22.93,15.77

2022,6,8,10,0.0,23.8,15.15

2022,6,8,11,0.0,24.48,14.82

2022,6,8,12,0.0,24.94,14.65

2022,6,8,13,0.0,25.27,14.51

2022,6,8,14,0.0,25.39,14.48

2022,6,8,15,0.0,25.31,14.69

2022,6,8,16,0.0,25.62,15.32

2022,6,8,17,0.0,25.83,14.32

2022,6,8,18,0.0,23.8,15.98

2022,6,8,19,0.0,23.05,12.76

2022,6,8,20,0.0,21.42,13.19

2022,6,8,21,0.0,18.76,14.55

2022,6,8,22,0.0,17.3,15.42

2022,6,8,23,0.0,17.42,16.36

2022,6,9,0,0.15,17.86,17.06

2022,6,9,1,1.55,17.9,17.27

2022,6,9,2,6.96,17.75,17.29

2022,6,9,3,8.13,17.94,17.55

2022,6,9,4,3.78,18.63,18.3

2022,6,9,5,0.43,19.61,19.17

2022,6,9,6,0.15,20.4,19.94

2022,6,9,7,0.34,21.6,20.81

2022,6,9,8,0.52,23.05,21.62

2022,6,9,9,0.44,24.54,21.94

2022,6,9,10,0.28,25.65,21.75

2022,6,9,11,0.12,26.26,20.75

2022,6,9,12,0.02,25.98,19.01

2022,6,9,13,0.0,25.59,17.65

2022,6,9,14,0.01,25.08,17.23

2022,6,9,15,0.05,24.33,17.51

2022,6,9,16,0.03,23.34,17.79

2022,6,9,17,0.01,22.08,17.3

2022,6,9,18,0.02,20.38,16.27

2022,6,9,19,0.0,18.46,15.31

2022,6,9,20,0.0,17.02,14.81

2022,6,9,21,0.0,16.33,14.48

2022,6,9,22,0.0,15.98,14.33

2022,6,9,23,0.0,15.45,14.08

2022,6,10,0,0.0,14.86,13.82

2022,6,10,1,0.0,14.61,13.63

2022,6,10,2,0.0,14.4,13.49

2022,6,10,3,0.0,14.09,13.42

2022,6,10,4,0.0,13.66,13.26

2022,6,10,5,0.0,14.9,13.48

2022,6,10,6,0.0,16.79,13.6

2022,6,10,7,0.0,18.87,13.54

2022,6,10,8,0.0,20.36,13.9

2022,6,10,9,0.0,21.5,14.15

2022,6,10,10,0.0,22.37,14.26

2022,6,10,11,0.0,22.99,14.33

2022,6,10,12,0.0,23.08,14.23

2022,6,10,13,0.0,23.35,14.27

2022,6,10,14,0.0,23.48,14.32

2022,6,10,15,0.0,23.19,14.37

2022,6,10,16,0.0,22.76,14.83

2022,6,10,17,0.0,22.06,15.76

2022,6,10,18,0.0,20.49,17.15

2022,6,10,19,0.0,19.28,15.96

2022,6,10,20,0.0,18.94,15.57

2022,6,10,21,0.0,18.56,15.41

2022,6,10,22,0.0,18.06,15.35

2022,6,10,23,0.0,17.51,15.35

2022,6,11,0,0.0,16.93,15.3

2022,6,11,1,0.0,16.5,15.08

2022,6,11,2,0.0,16.13,14.8

2022,6,11,3,0.0,15.71,14.46

2022,6,11,4,0.0,15.23,14.15

2022,6,11,5,0.0,16.12,14.27

2022,6,11,6,0.0,17.39,14.53

2022,6,11,7,0.0,19.5,15.1

2022,6,11,8,0.0,21.62,13.94

2022,6,11,9,0.0,22.6,13.26

2022,6,11,10,0.0,23.01,13.02

2022,6,11,11,0.0,23.34,13.24

2022,6,11,12,0.0,24.0,13.48

2022,6,11,13,0.0,24.36,13.54

2022,6,11,14,0.0,23.87,13.48

2022,6,11,15,0.0,23.34,13.88

2022,6,11,16,0.02,22.82,14.37

2022,6,11,17,0.01,22.48,13.85

2022,6,11,18,0.0,20.48,15.37

2022,6,11,19,0.0,17.94,15.2

2022,6,11,20,0.01,16.98,14.73

2022,6,11,21,0.01,16.48,14.56

2022,6,11,22,0.01,16.09,14.44

2022,6,11,23,0.0,15.41,13.98

2022,6,12,0,0.0,14.88,13.55

2022,6,12,1,0.0,14.72,13.29

2022,6,12,2,0.0,14.57,12.92

2022,6,12,3,0.0,14.8,12.8

2022,6,12,4,0.0,15.03,12.84

2022,6,12,5,0.02,15.69,14.05

2022,6,12,6,0.04,16.77,14.19

2022,6,12,7,0.01,18.3,15.23

2022,6,12,8,0.15,19.82,16.26

2022,6,12,9,0.34,21.07,17.29

2022,6,12,10,0.61,21.58,18.05

2022,6,12,11,0.68,21.69,18.33

2022,6,12,12,0.43,21.83,18.51

2022,6,12,13,0.33,22.51,18.77

2022,6,12,14,0.26,22.77,18.8

2022,6,12,15,0.2,22.6,18.82

2022,6,12,16,0.15,22.17,18.9

2022,6,12,17,0.12,21.53,19.05

2022,6,12,18,0.1,20.55,19.09

2022,6,12,19,0.09,19.26,18.85

2022,6,12,20,0.07,18.65,18.56

2022,6,12,21,0.06,18.49,18.38

2022,6,12,22,0.06,18.33,18.25

2022,6,12,23,0.12,18.25,18.21

2022,6,13,0,0.39,18.17,18.13

2022,6,13,1,0.81,18.21,18.15

2022,6,13,2,0.6,18.19,18.11

2022,6,13,3,0.04,17.84,17.65

2022,6,13,4,0.01,17.82,17.37

2022,6,13,5,0.01,18.98,18.53

2022,6,13,6,0.01,20.76,19.88

2022,6,13,7,0.0,23.58,19.23

2022,6,13,8,0.0,23.95,17.65

2022,6,13,9,0.0,24.91,16.82

2022,6,13,10,0.0,25.74,16.79

2022,6,13,11,0.0,26.17,17.53

2022,6,13,12,0.0,26.44,18.34

2022,6,13,13,0.03,27.09,19.04

2022,6,13,14,0.05,27.12,19.61

2022,6,13,15,0.07,27.23,20.16

2022,6,13,16,0.03,27.01,20.61

2022,6,13,17,0.01,26.4,21.11

2022,6,13,18,0.0,24.88,21.23

2022,6,13,19,0.0,22.97,19.8

2022,6,13,20,0.0,21.77,19.37

2022,6,13,21,0.0,20.62,18.76

2022,6,13,22,0.0,19.51,17.9

2022,6,13,23,0.0,18.72,16.77

2022,6,14,0,0.0,17.74,15.66

2022,6,14,1,0.0,16.96,14.86

2022,6,14,2,0.0,16.37,14.44

2022,6,14,3,0.0,16.44,14.41

2022,6,14,4,0.0,16.04,14.18

2022,6,14,5,0.0,16.6,14.27

2022,6,14,6,0.0,17.72,14.54

2022,6,14,7,0.0,19.23,14.91

2022,6,14,8,0.0,20.27,14.33

2022,6,14,9,0.0,21.12,13.65

2022,6,14,10,0.0,22.3,13.27

2022,6,14,11,0.0,23.46,13.12

2022,6,14,12,0.0,24.51,13.57

2022,6,14,13,0.0,25.04,14.04

2022,6,14,14,0.0,25.21,14.59

2022,6,14,15,0.0,25.11,15.4

2022,6,14,16,0.0,24.85,16.64

2022,6,14,17,0.0,24.36,17.88

2022,6,14,18,0.0,22.58,19.25

2022,6,14,19,0.0,20.67,17.78

2022,6,14,20,0.0,19.92,17.34

2022,6,14,21,0.0,19.37,17.19

2022,6,14,22,0.0,18.92,17.06

2022,6,14,23,0.0,18.39,16.9

2022,6,15,0,0.0,17.86,16.77

2022,6,15,1,0.0,17.3,16.65

2022,6,15,2,0.0,16.92,16.61

2022,6,15,3,0.0,16.77,16.5

2022,6,15,4,0.0,16.63,16.26

2022,6,15,5,0.0,17.72,16.2

2022,6,15,6,0.0,19.51,16.56

2022,6,15,7,0.0,21.72,16.56

2022,6,15,8,0.0,22.82,16.15

2022,6,15,9,0.0,23.65,16.12

2022,6,15,10,0.0,24.62,16.3

2022,6,15,11,0.0,25.33,16.61

2022,6,15,12,0.0,25.59,16.84

2022,6,15,13,0.0,25.57,17.08

2022,6,15,14,0.0,25.17,17.42

2022,6,15,15,0.0,24.47,17.69

2022,6,15,16,0.0,23.63,17.9

2022,6,15,17,0.0,22.37,17.9

2022,6,15,18,0.0,20.7,17.54

2022,6,15,19,0.0,19.04,17.04

2022,6,15,20,0.01,18.05,16.64

2022,6,15,21,0.01,17.48,16.33

2022,6,15,22,0.01,17.15,16.05

2022,6,15,23,0.0,16.94,15.81

2022,6,16,0,0.0,16.83,15.64

2022,6,16,1,0.0,16.8,15.55

2022,6,16,2,0.01,16.91,15.54

2022,6,16,3,0.06,16.97,15.6

2022,6,16,4,0.1,17.0,15.75

2022,6,16,5,0.11,17.65,16.15

2022,6,16,6,0.1,18.3,16.35

2022,6,16,7,0.07,18.8,15.94

2022,6,16,8,0.04,19.55,15.46

2022,6,16,9,0.02,20.45,15.35

2022,6,16,10,0.02,21.22,15.57

2022,6,16,11,0.03,21.74,16.04

2022,6,16,12,0.09,21.96,16.62

2022,6,16,13,0.12,21.96,17.22

2022,6,16,14,0.13,21.9,17.8

2022,6,16,15,0.16,21.6,18.36

2022,6,16,16,0.16,21.12,18.72

2022,6,16,17,0.17,20.46,18.86

2022,6,16,18,0.17,19.8,18.79

2022,6,16,19,0.17,19.27,18.57

2022,6,16,20,0.14,19.02,18.44

2022,6,16,21,0.13,18.9,18.37

2022,6,16,22,0.11,18.89,18.38

2022,6,16,23,0.1,18.96,18.46

2022,6,17,0,0.11,19.03,18.48

2022,6,17,1,0.12,19.05,18.47

2022,6,17,2,0.11,18.95,18.51

2022,6,17,3,0.08,18.77,18.48

2022,6,17,4,0.13,18.57,18.41

2022,6,17,5,0.14,19.31,18.94

2022,6,17,6,0.13,20.54,19.98

2022,6,17,7,0.17,22.53,21.58

2022,6,17,8,0.2,24.69,22.97

2022,6,17,9,0.17,26.54,23.44

2022,6,17,10,0.13,27.71,23.07

2022,6,17,11,0.19,28.4,22.23

2022,6,17,12,0.19,28.53,21.38

2022,6,17,13,0.14,28.4,20.81

2022,6,17,14,0.13,28.09,20.47

2022,6,17,15,0.06,27.52,20.15

2022,6,17,16,0.04,26.98,20.06

2022,6,17,17,0.04,25.99,20.26

2022,6,17,18,0.05,24.34,20.34

2022,6,17,19,0.06,22.43,19.59

2022,6,17,20,0.07,21.43,19.15

2022,6,17,21,0.03,20.8,18.73

2022,6,17,22,0.01,20.29,18.27

2022,6,17,23,0.0,19.55,17.78

2022,6,18,0,0.0,19.11,17.23

2022,6,18,1,0.0,18.7,16.86

2022,6,18,2,0.0,18.35,16.47

2022,6,18,3,0.0,17.81,15.79

2022,6,18,4,0.01,17.1,14.91

2022,6,18,5,0.03,17.3,14.54

2022,6,18,6,0.02,17.65,14.07

2022,6,18,7,0.01,17.8,12.95

2022,6,18,8,0.0,18.12,11.58

2022,6,18,9,0.0,18.58,10.66

2022,6,18,10,0.0,18.98,10.31

2022,6,18,11,0.0,19.31,10.24

2022,6,18,12,0.0,19.71,10.44

2022,6,18,13,0.0,19.39,10.37

2022,6,18,14,0.0,18.79,10.2

2022,6,18,15,0.0,18.19,9.96

2022,6,18,16,0.0,17.62,9.76

2022,6,18,17,0.0,16.73,9.57

2022,6,18,18,0.01,15.69,9.33

2022,6,18,19,0.0,14.35,9.08

2022,6,18,20,0.0,13.38,8.97

2022,6,18,21,0.0,12.69,8.93

2022,6,18,22,0.0,12.21,8.81

2022,6,18,23,0.0,11.92,8.63

2022,6,19,0,0.0,11.86,8.4

2022,6,19,1,0.0,11.65,8.23

2022,6,19,2,0.0,11.37,8.05

2022,6,19,3,0.0,11.18,7.94

2022,6,19,4,0.0,10.64,7.8

2022,6,19,5,0.0,11.15,7.83

2022,6,19,6,0.0,12.53,7.44

2022,6,19,7,0.0,13.95,7.19

2022,6,19,8,0.0,15.36,7.14

2022,6,19,9,0.0,16.62,6.87

2022,6,19,10,0.0,17.78,6.88

2022,6,19,11,0.0,18.79,7.19

2022,6,19,12,0.0,19.58,7.62

2022,6,19,13,0.0,20.15,8.05

2022,6,19,14,0.0,20.32,8.44

2022,6,19,15,0.0,20.2,8.73

2022,6,19,16,0.0,19.87,8.85

2022,6,19,17,0.0,19.01,9.07

2022,6,19,18,0.0,17.58,9.87

2022,6,19,19,0.0,15.57,10.04

2022,6,19,20,0.0,14.53,10.16

2022,6,19,21,0.0,13.69,10.21

2022,6,19,22,0.0,12.9,10.05

2022,6,19,23,0.0,12.47,9.99

2022,6,20,0,0.0,12.36,9.8

2022,6,20,1,0.0,11.82,9.63

2022,6,20,2,0.0,11.48,9.51

2022,6,20,3,0.0,11.26,9.41

2022,6,20,4,0.0,10.97,9.35

2022,6,20,5,0.0,12.28,9.69

2022,6,20,6,0.0,14.28,10.3

2022,6,20,7,0.0,16.92,10.97

2022,6,20,8,0.0,19.08,10.65

2022,6,20,9,0.0,20.0,10.04

2022,6,20,10,0.0,20.19,10.01

2022,6,20,11,0.0,21.61,10.53

2022,6,20,12,0.0,22.4,10.59

2022,6,20,13,0.0,22.79,10.84

2022,6,20,14,0.0,23.13,11.26

2022,6,20,15,0.0,23.02,11.88

2022,6,20,16,0.0,22.82,13.14

2022,6,20,17,0.0,22.8,13.54

2022,6,20,18,0.0,20.79,15.09

2022,6,20,19,0.0,19.68,13.48

2022,6,20,20,0.0,18.58,13.62

2022,6,20,21,0.0,17.61,13.65

2022,6,20,22,0.0,17.14,13.21

2022,6,20,23,0.0,16.97,12.84

2022,6,21,0,0.0,16.45,12.65

2022,6,21,1,0.0,15.76,12.76

2022,6,21,2,0.0,15.15,12.75

2022,6,21,3,0.0,14.77,12.64

2022,6,21,4,0.0,14.52,12.69

2022,6,21,5,0.0,15.69,13.47

2022,6,21,6,0.0,17.24,13.65

2022,6,21,7,0.0,19.29,14.55

2022,6,21,8,0.0,21.82,14.54

2022,6,21,9,0.0,23.92,12.07

2022,6,21,10,0.0,25.17,11.35

2022,6,21,11,0.0,25.44,11.51

2022,6,21,12,0.0,25.26,11.92

2022,6,21,13,0.0,25.23,12.45

2022,6,21,14,0.0,25.19,13.0

2022,6,21,15,0.0,24.83,13.74

2022,6,21,16,0.0,24.36,15.01

2022,6,21,17,0.0,22.37,15.87

2022,6,21,18,0.0,20.51,16.77

2022,6,21,19,0.21,19.39,16.89

2022,6,21,20,2.02,18.76,17.37

2022,6,21,21,2.93,18.41,17.62

2022,6,21,22,2.04,18.29,17.8

2022,6,21,23,0.49,18.32,17.87

2022,6,22,0,0.19,18.24,17.88

2022,6,22,1,0.17,18.18,17.86

2022,6,22,2,0.2,18.08,17.83

2022,6,22,3,0.38,18.07,17.82

2022,6,22,4,0.47,17.96,17.69

2022,6,22,5,0.52,17.98,17.61

2022,6,22,6,0.54,18.22,17.66

2022,6,22,7,0.58,18.47,17.57

2022,6,22,8,0.62,18.67,17.11

2022,6,22,9,0.55,18.8,16.47

2022,6,22,10,0.45,18.83,15.9

2022,6,22,11,0.36,18.94,15.62

2022,6,22,12,0.33,19.04,15.52

2022,6,22,13,0.48,19.04,15.49

2022,6,22,14,0.83,18.73,15.5

2022,6,22,15,1.08,18.3,15.57

2022,6,22,16,1.32,17.83,15.64

2022,6,22,17,1.02,17.26,15.73

2022,6,22,18,0.52,16.69,15.76

2022,6,22,19,0.25,16.16,15.56

2022,6,22,20,0.49,15.94,15.44

2022,6,22,21,0.53,15.77,15.37

2022,6,22,22,0.14,15.48,15.17

2022,6,22,23,0.05,15.12,14.92

2022,6,23,0,0.05,14.77,14.65

2022,6,23,1,0.05,14.41,14.37

2022,6,23,2,0.05,14.2,14.2

2022,6,23,3,0.05,14.19,14.19

2022,6,23,4,0.05,14.36,14.33

2022,6,23,5,0.04,15.83,15.42

2022,6,23,6,0.05,17.29,16.48

2022,6,23,7,0.06,18.71,16.94

2022,6,23,8,0.07,19.79,16.55

2022,6,23,9,0.12,20.47,16.16

2022,6,23,10,0.11,21.08,16.09

2022,6,23,11,0.09,21.48,16.08

2022,6,23,12,0.08,21.71,16.19

2022,6,23,13,0.09,21.69,16.35

2022,6,23,14,0.09,21.87,16.48

2022,6,23,15,0.1,21.87,16.5

2022,6,23,16,0.08,21.63,16.67

2022,6,23,17,0.06,21.06,17.01

2022,6,23,18,0.04,19.85,17.26

2022,6,23,19,0.05,17.93,16.81

2022,6,23,20,0.02,17.23,16.66

2022,6,23,21,0.0,16.61,16.51

2022,6,23,22,0.01,16.1,16.1

2022,6,23,23,0.01,16.05,15.85

2022,6,24,0,0.01,15.97,15.7

2022,6,24,1,0.01,15.99,15.61

2022,6,24,2,0.01,16.01,15.52

2022,6,24,3,0.01,16.03,15.37

2022,6,24,4,0.01,16.01,15.23

2022,6,24,5,0.01,16.97,16.25

2022,6,24,6,0.0,19.16,16.35

2022,6,24,7,0.0,20.62,15.87

2022,6,24,8,0.01,22.15,16.02

2022,6,24,9,0.03,23.29,16.51

2022,6,24,10,0.04,24.27,17.1

2022,6,24,11,0.04,25.2,17.59

2022,6,24,12,0.05,25.89,17.8

2022,6,24,13,0.04,26.19,18.01

2022,6,24,14,0.02,26.3,18.23

2022,6,24,15,0.02,26.17,18.57

2022,6,24,16,0.03,25.83,19.13

2022,6,24,17,0.04,25.49,19.73

2022,6,24,18,0.03,23.65,20.08

2022,6,24,19,0.01,21.48,18.98

2022,6,24,20,0.0,20.22,18.8

2022,6,24,21,0.0,19.56,18.87

2022,6,24,22,0.01,19.19,18.91

2022,6,24,23,0.01,18.87,18.85

2022,6,25,0,0.0,18.59,18.59

2022,6,25,1,0.01,18.33,18.33

2022,6,25,2,0.01,18.17,18.17

2022,6,25,3,0.01,17.88,17.83

2022,6,25,4,0.0,17.69,17.47

2022,6,25,5,0.0,19.05,17.62

2022,6,25,6,0.0,20.55,18.05

2022,6,25,7,0.0,23.1,18.93

2022,6,25,8,0.0,25.39,18.89

2022,6,25,9,0.0,26.56,18.46

2022,6,25,10,0.0,27.48,17.98

2022,6,25,11,0.0,28.24,17.7

2022,6,25,12,0.0,28.79,17.57

2022,6,25,13,0.0,29.15,17.68

2022,6,25,14,0.0,29.2,17.89

2022,6,25,15,0.0,29.44,18.32

2022,6,25,16,0.0,31.47,18.02

2022,6,25,17,0.0,30.45,17.21

2022,6,25,18,0.0,27.57,18.82

2022,6,25,19,0.0,24.46,18.15

2022,6,25,20,0.0,22.02,18.74

2022,6,25,21,0.0,20.85,19.19

2022,6,25,22,0.0,20.36,19.58

2022,6,25,23,0.0,20.05,19.8

2022,6,26,0,0.01,19.84,19.84

2022,6,26,1,0.01,19.57,19.57

2022,6,26,2,0.01,19.35,19.35

2022,6,26,3,0.01,19.13,19.13

2022,6,26,4,0.02,19.11,19.11

2022,6,26,5,0.01,20.95,20.14

2022,6,26,6,0.0,22.69,20.69

2022,6,26,7,0.0,24.95,20.94

2022,6,26,8,0.0,26.55,20.51

2022,6,26,9,0.0,27.69,19.97

2022,6,26,10,0.0,28.4,19.62

2022,6,26,11,0.0,28.79,19.26

2022,6,26,12,0.0,28.85,19.0

2022,6,26,13,0.0,28.73,18.81

2022,6,26,14,0.0,28.26,18.79

2022,6,26,15,0.0,27.55,18.99

2022,6,26,16,0.0,26.59,19.27

2022,6,26,17,0.0,25.41,19.54

2022,6,26,18,0.0,23.95,19.62

2022,6,26,19,0.0,22.58,19.35

2022,6,26,20,0.0,21.92,19.28

2022,6,26,21,0.0,21.62,19.3

2022,6,26,22,0.0,21.37,19.34

2022,6,26,23,0.0,21.09,19.34

2022,6,27,0,0.0,20.9,19.26

2022,6,27,1,0.01,20.66,19.25

2022,6,27,2,0.05,20.56,19.23

2022,6,27,3,0.26,20.44,19.31

2022,6,27,4,0.73,20.38,19.53

2022,6,27,5,0.87,20.57,19.8

2022,6,27,6,1.01,20.95,20.21

2022,6,27,7,1.07,21.51,20.7

2022,6,27,8,0.35,22.57,21.15

2022,6,27,9,0.3,24.04,21.58

2022,6,27,10,1.36,24.77,22.01

2022,6,27,11,3.67,24.36,22.31

2022,6,27,12,4.26,23.97,22.53

2022,6,27,13,2.27,24.15,22.37

2022,6,27,14,0.78,24.41,21.88

2022,6,27,15,0.22,24.5,21.42

2022,6,27,16,0.17,24.15,20.87

2022,6,27,17,0.02,23.46,20.73

2022,6,27,18,0.0,22.28,20.28

2022,6,27,19,0.0,20.55,18.95

2022,6,27,20,0.0,19.53,18.07

2022,6,27,21,0.0,18.94,17.33

2022,6,27,22,0.0,18.24,16.72

2022,6,27,23,0.0,17.74,16.23

2022,6,28,0,0.0,17.33,15.58

2022,6,28,1,0.0,16.55,14.9

2022,6,28,2,0.0,15.65,14.4

2022,6,28,3,0.0,15.29,14.09

2022,6,28,4,0.0,15.54,14.15

2022,6,28,5,0.0,16.63,14.43

2022,6,28,6,0.0,18.17,13.91

2022,6,28,7,0.0,19.48,12.74

2022,6,28,8,0.0,20.47,12.37

2022,6,28,9,0.0,21.54,12.51

2022,6,28,10,0.0,22.52,13.08

2022,6,28,11,0.0,23.3,13.51

2022,6,28,12,0.0,23.94,13.8

2022,6,28,13,0.0,24.3,14.03

2022,6,28,14,0.0,24.43,14.25

2022,6,28,15,0.0,24.33,14.47

2022,6,28,16,0.0,23.96,14.8

2022,6,28,17,0.0,23.93,15.51

2022,6,28,18,0.0,22.67,15.95

2022,6,28,19,0.0,21.55,14.25

2022,6,28,20,0.0,20.81,13.87

2022,6,28,21,0.0,20.01,14.04

2022,6,28,22,0.0,19.2,14.1

2022,6,28,23,0.0,18.61,13.99

2022,6,29,0,0.0,18.05,13.84

2022,6,29,1,0.0,17.83,13.69

2022,6,29,2,0.0,18.03,13.49

2022,6,29,3,0.0,18.19,13.26

2022,6,29,4,0.0,18.17,13.14

2022,6,29,5,0.0,18.62,14.96

2022,6,29,6,0.0,20.01,16.19

2022,6,29,7,0.0,21.87,14.96

2022,6,29,8,0.0,23.5,13.55

2022,6,29,9,0.0,24.39,13.51

2022,6,29,10,0.0,25.08,13.87

2022,6,29,11,0.0,25.73,14.35

2022,6,29,12,0.0,26.19,14.79

2022,6,29,13,0.0,26.45,15.23

2022,6,29,14,0.0,26.51,15.65

2022,6,29,15,0.0,26.25,16.37

2022,6,29,16,0.0,25.51,17.39

2022,6,29,17,0.0,24.51,17.97

2022,6,29,18,0.01,22.81,18.94

2022,6,29,19,0.02,20.88,18.4

2022,6,29,20,0.07,20.1,18.51

2022,6,29,21,0.13,19.85,18.87

